timestamp,line_id,machine_id,product_id,cycle_time,temperature,pressure,production_time,defect,defect_type,energy_consuption
2026-09-20,01,M01,P0,49.1,82.9,3.2,49.1,False,,20.5
2026-09-20,01,M01,P1,67.1,82.9,2.7,67.1,False,,23.7
2026-09-20,01,M01,P2,68.5,76.8,,68.5,False,,19.7
2026-09-20,01,M01,P3,69.1,72.0,2.8,69.1,True,PRESSURE,29.2
2026-09-20,01,M01,P4,51.5,79.5,4.6,51.5,True,PRESSURE,23.4
2026-09-20,01,M01,P5,68.9,78.3,,68.9,False,,14.0
2026-09-20,01,M01,P6,52.2,73.2,3.0,52.2,False,,15.4
2026-09-20,01,M01,P7,57.9,87.8,4.2,57.9,False,,29.4
2026-09-20,01,M01,P8,48.7,77.5,4.1,48.7,False,,21.8
2026-09-20,01,M01,P9,61.8,79.1,4.0,61.8,False,,11.9
2026-09-20,01,M01,P10,52.6,79.0,2.3,52.6,False,,19.4
2026-09-20,01,M01,P11,51.8,85.3,3.5,51.8,True,CRACK,10.2
2026-09-20,01,M01,P12,69.3,83.4,5.3,69.3,False,,29.3
2026-09-20,01,M01,P13,49.7,71.9,4.9,49.7,True,LOOSE,11.7
2026-09-20,01,M01,P14,42.7,82.5,,42.7,False,,12.3
2026-09-20,01,M01,P15,54.2,83.4,,54.2,False,,14.9
2026-09-20,01,M01,P16,62.5,87.4,3.0,62.5,False,,24.0
2026-09-20,01,M01,P17,55.7,78.3,3.9,55.7,False,,25.5
2026-09-20,01,M01,P18,41.7,81.7,4.4,41.7,False,,10.5
2026-09-20,01,M01,P19,62.8,89.3,3.3,62.8,False,,19.5
2026-09-20,01,M01,P20,44.5,79.5,2.0,44.5,False,,25.4
2026-09-20,01,M01,P21,46.0,84.5,4.9,46.0,False,,20.4
2026-09-20,01,M01,P22,57.9,86.0,,57.9,False,,29.8
2026-09-20,01,M01,P23,65.9,77.4,,65.9,False,,12.6
2026-09-20,01,M01,P24,48.1,77.1,2.4,48.1,False,,11.4
2026-09-20,01,M01,P25,61.6,79.3,,61.6,False,,12.8
2026-09-20,01,M01,P26,64.7,89.0,3.7,64.7,False,,11.2
2026-09-20,01,M01,P27,54.4,87.6,3.7,54.4,True,LOOSE,24.0
2026-09-20,01,M01,P28,58.3,84.3,5.4,58.3,False,,24.7
2026-09-20,01,M01,P29,44.3,82.9,2.7,44.3,False,,18.3
2026-09-20,01,M01,P30,49.3,88.2,5.0,49.3,False,,27.3
2026-09-20,01,M01,P31,69.1,86.4,5.9,69.1,False,,18.9
2026-09-20,01,M01,P32,66.5,80.3,,66.5,False,,25.1
2026-09-20,01,M01,P33,65.6,88.0,4.1,65.6,False,,13.2
2026-09-20,01,M01,P34,52.3,85.8,2.6,52.3,True,LOOSE,22.1
2026-09-20,01,M01,P35,48.8,79.7,4.1,48.8,False,,14.4
2026-09-20,01,M01,P36,57.0,87.3,4.0,57.0,False,,19.4
2026-09-20,01,M01,P37,66.6,73.5,2.3,66.6,False,,24.1
2026-09-20,01,M01,P38,51.9,77.1,3.5,51.9,False,,15.6
2026-09-20,01,M01,P39,47.9,77.7,,47.9,False,,21.5
2026-09-20,01,M01,P40,65.5,74.0,,65.5,False,,13.4
2026-09-20,01,M01,P41,43.4,89.2,,43.4,False,,11.2
2026-09-20,01,M01,P42,42.1,85.6,5.1,42.1,False,,12.4
2026-09-20,01,M01,P43,51.3,84.3,,51.3,False,,13.0
2026-09-20,01,M01,P44,51.2,78.7,2.1,51.2,True,PRESSURE,14.0
2026-09-20,01,M01,P45,54.0,73.6,3.2,54.0,False,,14.6
2026-09-20,01,M01,P46,48.5,88.2,2.8,48.5,False,,20.0
2026-09-20,01,M01,P47,67.7,84.8,3.7,67.7,False,,28.4
2026-09-20,01,M01,P48,69.9,73.8,4.7,69.9,False,,24.8
2026-09-20,01,M01,P49,67.5,76.9,4.5,67.5,False,,10.2
2026-09-20,01,M01,P50,63.1,73.7,5.5,63.1,False,,13.6
2026-09-20,01,M01,P51,54.1,80.7,3.9,54.1,False,,20.2
2026-09-20,01,M01,P52,40.7,73.0,4.4,40.7,False,,12.5
2026-09-20,01,M01,P53,65.2,74.0,2.6,65.2,False,,13.6
2026-09-20,01,M01,P54,61.0,71.4,,61.0,False,,20.1
2026-09-20,01,M01,P55,41.8,72.9,4.3,41.8,False,,19.2
2026-09-20,01,M01,P56,52.6,74.6,4.1,52.6,False,,27.4
2026-09-20,01,M01,P57,65.6,70.2,4.1,65.6,False,,21.4
2026-09-20,01,M01,P58,49.8,89.9,,49.8,False,,12.8
2026-09-20,01,M01,P59,60.2,70.4,3.9,60.2,False,,26.9
2026-09-20,01,M01,P60,41.1,71.3,3.2,41.1,False,,25.0
2026-09-20,01,M01,P61,57.7,81.5,5.2,57.7,False,,10.9
2026-09-20,01,M01,P62,66.8,79.0,3.2,66.8,False,,27.9
2026-09-20,01,M01,P63,57.7,80.3,,57.7,False,,19.7
2026-09-20,01,M01,P64,54.4,71.9,5.7,54.4,False,,29.5
2026-09-20,01,M01,P65,42.4,86.0,3.8,42.4,False,,18.6
2026-09-20,01,M01,P66,46.3,70.4,2.7,46.3,True,WELDING,12.4
2026-09-20,01,M01,P67,64.2,79.5,3.4,64.2,False,,27.9
2026-09-20,01,M01,P68,44.1,76.8,5.6,44.1,False,,22.5
2026-09-20,01,M01,P69,47.6,77.6,4.6,47.6,False,,17.8
2026-09-20,01,M01,P70,64.1,78.8,3.4,64.1,False,,26.8
2026-09-20,01,M01,P71,56.6,87.1,3.2,56.6,False,,24.0
2026-09-20,01,M01,P72,54.6,72.8,,54.6,False,,17.4
2026-09-20,01,M01,P73,49.0,82.8,2.2,49.0,False,,26.2
2026-09-20,01,M01,P74,46.8,86.8,2.9,46.8,False,,16.3
2026-09-20,01,M01,P75,53.1,78.6,4.9,53.1,False,,27.3
2026-09-20,01,M01,P76,67.9,86.5,4.5,67.9,True,LOOSE,13.5
2026-09-20,01,M01,P77,47.4,75.3,2.2,47.4,False,,27.6
2026-09-20,01,M01,P78,48.0,70.7,3.9,48.0,False,,13.8
2026-09-20,01,M01,P79,52.6,74.8,4.1,52.6,False,,13.8
2026-09-20,01,M01,P80,64.1,76.3,5.2,64.1,False,,19.8
2026-09-20,01,M01,P81,43.5,88.1,2.9,43.5,False,,28.2
2026-09-20,01,M01,P82,51.0,80.7,5.1,51.0,False,,18.7
2026-09-20,01,M01,P83,54.1,87.4,3.7,54.1,False,,14.0
2026-09-20,01,M01,P84,65.6,84.2,,65.6,False,,27.4
2026-09-20,01,M01,P85,56.6,79.1,2.5,56.6,False,,20.5
2026-09-20,01,M01,P86,46.0,89.9,2.2,46.0,False,,22.1
2026-09-20,01,M01,P87,42.9,84.3,,42.9,False,,16.3
2026-09-20,01,M01,P88,48.9,86.1,,48.9,False,,20.6
2026-09-20,01,M01,P89,44.2,78.8,3.2,44.2,False,,22.3
2026-09-20,01,M01,P90,56.7,74.0,3.5,56.7,False,,19.4
2026-09-20,01,M01,P91,54.4,85.8,,54.4,False,,19.3
2026-09-20,01,M01,P92,44.3,89.0,3.7,44.3,False,,16.9
2026-09-20,01,M01,P93,44.1,85.9,3.0,44.1,False,,10.9
2026-09-20,01,M01,P94,64.1,75.2,3.2,64.1,False,,13.7
2026-09-20,01,M01,P95,46.0,76.1,5.9,46.0,False,,12.1
2026-09-20,01,M01,P96,42.3,86.7,2.4,42.3,True,LOOSE,17.0
2026-09-20,01,M01,P97,43.1,85.3,3.5,43.1,True,PRESSURE,20.9
2026-09-20,01,M01,P98,61.2,76.2,,61.2,False,,25.8
2026-09-20,01,M01,P99,58.7,83.8,4.9,58.7,True,PRESSURE,29.3
2026-09-20,01,M01,P100,42.8,85.3,5.1,42.8,False,,21.5
2026-09-20,01,M01,P101,44.2,85.2,3.6,44.2,False,,27.9
2026-09-20,01,M01,P102,63.8,77.2,5.6,63.8,False,,16.3
2026-09-20,01,M01,P103,43.9,86.1,,43.9,False,,23.0
2026-09-20,01,M01,P104,63.5,76.8,4.9,63.5,False,,18.6
2026-09-20,01,M01,P105,62.6,82.2,5.1,62.6,False,,25.3
2026-09-20,01,M01,P106,55.7,72.9,2.8,55.7,False,,14.1
2026-09-20,01,M01,P107,57.7,87.8,4.3,57.7,False,,21.2
2026-09-20,01,M01,P108,58.8,73.6,,58.8,False,,10.5
2026-09-20,01,M01,P109,48.5,76.0,4.0,48.5,False,,27.3
2026-09-20,01,M01,P110,60.5,71.8,3.9,60.5,False,,22.6
2026-09-20,01,M01,P111,59.2,77.7,3.9,59.2,True,LOOSE,17.7
2026-09-20,01,M01,P112,48.6,89.2,4.1,48.6,False,,15.4
2026-09-20,01,M01,P113,51.6,76.7,5.5,51.6,False,,29.5
2026-09-20,01,M01,P114,68.0,80.8,2.1,68.0,False,,13.6
2026-09-20,01,M01,P115,46.2,83.0,3.1,46.2,False,,26.4
2026-09-20,01,M01,P116,51.0,83.8,3.2,51.0,False,,15.9
2026-09-20,01,M01,P117,42.1,86.9,5.0,42.1,False,,10.1
2026-09-20,01,M01,P118,54.9,81.2,4.8,54.9,False,,13.4
2026-09-20,01,M01,P119,68.2,75.1,3.9,68.2,False,,14.3
2026-09-20,01,M01,P120,59.6,83.3,2.2,59.6,False,,29.3
2026-09-20,01,M01,P121,69.3,77.5,5.6,69.3,False,,16.8
2026-09-20,01,M01,P122,61.1,89.9,2.2,61.1,False,,25.9
2026-09-20,01,M01,P123,65.1,73.8,3.0,65.1,False,,29.0
2026-09-20,01,M01,P124,41.7,88.0,4.9,41.7,False,,26.4
2026-09-20,01,M01,P125,68.0,82.8,2.2,68.0,False,,22.2
2026-09-20,01,M01,P126,48.0,79.7,5.5,48.0,False,,17.1
2026-09-20,01,M01,P127,58.7,88.2,2.8,58.7,False,,21.1
2026-09-20,01,M01,P128,69.8,79.3,5.1,69.8,False,,15.9
2026-09-20,01,M01,P129,68.6,71.4,,68.6,False,,15.0
2026-09-20,01,M01,P130,44.2,87.3,,44.2,False,,25.0
2026-09-20,01,M01,P131,68.7,76.1,3.5,68.7,False,,28.5
2026-09-20,01,M01,P132,61.9,81.3,2.6,61.9,False,,26.7
2026-09-20,01,M01,P133,55.9,89.9,4.5,55.9,False,,13.7
2026-09-20,01,M01,P134,53.4,80.3,2.7,53.4,False,,11.9
2026-09-20,01,M01,P135,45.3,85.6,5.3,45.3,True,PRESSURE,29.8
2026-09-20,01,M01,P136,65.7,87.3,5.5,65.7,False,,12.0
2026-09-20,01,M01,P137,60.3,85.1,2.7,60.3,True,CRACK,18.2
2026-09-20,01,M01,P138,40.3,71.5,5.3,40.3,False,,16.9
2026-09-20,01,M01,P139,55.9,76.5,5.9,55.9,False,,17.3
2026-09-20,01,M01,P140,68.9,84.4,2.3,68.9,False,,12.6
2026-09-20,01,M01,P141,54.8,71.2,5.9,54.8,False,,14.1
2026-09-20,01,M01,P142,66.8,89.1,5.6,66.8,False,,25.0
2026-09-20,01,M01,P143,42.2,84.2,2.9,42.2,False,,26.9
2026-09-20,01,M01,P144,56.1,77.0,4.0,56.1,False,,15.0
2026-09-20,01,M01,P145,40.3,70.2,3.9,40.3,False,,14.6
2026-09-20,01,M01,P146,57.1,80.7,5.3,57.1,False,,19.3
2026-09-20,01,M01,P147,48.2,82.6,3.0,48.2,False,,13.3
2026-09-20,01,M01,P148,51.0,77.2,,51.0,False,,15.8
