timestamp,line_id,machine_id,product_id,cycle_time,temperature,pressure,production_time,defect,defect_type,energy_consuption
2026-09-25,01,M01,P0,66.9,78.5,,66.9,False,,23.1
2026-09-25,01,M01,P1,66.2,87.5,4.1,66.2,False,,18.3
2026-09-25,01,M01,P2,57.9,89.2,5.9,57.9,False,,21.2
2026-09-25,01,M01,P3,57.6,88.7,2.3,57.6,False,,18.7
2026-09-25,01,M01,P4,49.1,77.4,4.3,49.1,False,,22.5
2026-09-25,01,M01,P5,66.0,75.1,3.1,66.0,False,,29.4
2026-09-25,01,M01,P6,53.0,84.8,4.1,53.0,True,CRACK,10.6
2026-09-25,01,M01,P7,62.3,72.6,3.7,62.3,False,,16.8
2026-09-25,01,M01,P8,41.6,81.5,2.1,41.6,False,,15.9
2026-09-25,01,M01,P9,46.5,82.1,,46.5,False,,11.1
2026-09-25,01,M01,P10,43.5,74.1,3.8,43.5,False,,20.4
2026-09-25,01,M01,P11,58.4,76.8,2.3,58.4,True,PRESSURE,17.4
2026-09-25,01,M01,P12,62.2,80.3,2.2,62.2,False,,25.5
2026-09-25,01,M01,P13,68.1,83.8,2.4,68.1,False,,21.9
2026-09-25,01,M01,P14,51.6,79.5,5.8,51.6,False,,26.4
2026-09-25,01,M01,P15,44.1,73.8,3.9,44.1,True,WELDING,16.2
2026-09-25,01,M01,P16,43.6,75.1,5.3,43.6,False,,26.3
2026-09-25,01,M01,P17,69.1,70.2,3.1,69.1,False,,19.0
2026-09-25,01,M01,P18,57.7,72.5,3.9,57.7,False,,29.6
2026-09-25,01,M01,P19,69.9,87.8,5.5,69.9,False,,24.3
2026-09-25,01,M01,P20,66.8,75.3,2.4,66.8,False,,21.1
2026-09-25,01,M01,P21,63.1,86.5,,63.1,False,,17.2
2026-09-25,01,M01,P22,55.3,76.9,,55.3,False,,18.9
2026-09-25,01,M01,P23,56.7,84.7,4.5,56.7,False,,25.8
2026-09-25,01,M01,P24,43.2,72.1,5.3,43.2,False,,15.5
2026-09-25,01,M01,P25,69.7,81.2,5.4,69.7,False,,19.4
2026-09-25,01,M01,P26,45.1,75.2,3.1,45.1,False,,23.6
2026-09-25,01,M01,P27,67.1,71.0,3.0,67.1,False,,29.5
2026-09-25,01,M01,P28,53.3,84.7,,53.3,False,,18.8
2026-09-25,01,M01,P29,61.2,84.1,5.4,61.2,False,,29.2
2026-09-25,01,M01,P30,47.3,72.5,,47.3,False,,24.2
2026-09-25,01,M01,P31,66.5,89.9,3.7,66.5,False,,18.9
2026-09-25,01,M01,P32,51.2,75.0,5.7,51.2,False,,27.0
2026-09-25,01,M01,P33,64.8,76.0,2.7,64.8,False,,16.0
2026-09-25,01,M01,P34,68.8,83.4,2.3,68.8,False,,18.0
2026-09-25,01,M01,P35,48.5,79.5,4.4,48.5,False,,21.1
2026-09-25,01,M01,P36,66.1,75.5,6.0,66.1,False,,17.5
2026-09-25,01,M01,P37,63.4,71.5,5.7,63.4,False,,27.4
2026-09-25,01,M01,P38,64.2,76.4,2.9,64.2,False,,28.9
2026-09-25,01,M01,P39,48.5,85.1,3.7,48.5,False,,14.4
2026-09-25,01,M01,P40,45.0,86.9,4.1,45.0,False,,28.4
2026-09-25,01,M01,P41,69.4,82.6,5.3,69.4,False,,13.3
2026-09-25,01,M01,P42,67.1,72.9,,67.1,False,,20.1
2026-09-25,01,M01,P43,64.6,86.6,2.3,64.6,False,,26.8
2026-09-25,01,M01,P44,59.6,79.0,4.1,59.6,False,,17.9
2026-09-25,01,M01,P45,50.8,78.3,2.3,50.8,False,,25.2
2026-09-25,01,M01,P46,58.0,74.2,4.1,58.0,False,,11.9
2026-09-25,01,M01,P47,49.0,76.3,,49.0,False,,18.6
2026-09-25,01,M01,P48,65.1,77.6,3.9,65.1,False,,26.1
2026-09-25,01,M01,P49,49.1,78.7,2.6,49.1,False,,12.7
2026-09-25,01,M01,P50,62.2,84.3,,62.2,False,,21.4
2026-09-25,01,M01,P51,58.7,87.6,,58.7,False,,14.2
2026-09-25,01,M01,P52,59.0,80.1,2.7,59.0,False,,12.4
2026-09-25,01,M01,P53,64.8,75.6,2.8,64.8,False,,11.1
2026-09-25,01,M01,P54,65.4,89.4,5.9,65.4,False,,26.3
2026-09-25,01,M01,P55,69.1,85.6,2.1,69.1,False,,25.7
2026-09-25,01,M01,P56,68.4,78.1,5.7,68.4,False,,13.8
2026-09-25,01,M01,P57,57.5,79.9,5.7,57.5,False,,24.5
2026-09-25,01,M01,P58,63.5,89.9,5.3,63.5,False,,21.5
2026-09-25,01,M01,P59,66.9,82.6,2.3,66.9,False,,21.0
2026-09-25,01,M01,P60,44.3,88.7,2.6,44.3,False,,16.4
2026-09-25,01,M01,P61,44.4,77.6,5.0,44.4,False,,26.8
2026-09-25,01,M01,P62,53.9,72.3,4.9,53.9,False,,22.6
2026-09-25,01,M01,P63,63.9,81.6,4.1,63.9,False,,17.4
2026-09-25,01,M01,P64,48.2,79.1,3.9,48.2,True,WELDING,15.9
2026-09-25,01,M01,P65,55.1,78.0,,55.1,False,,11.7
2026-09-25,01,M01,P66,42.5,87.6,,42.5,False,,23.7
2026-09-25,01,M01,P67,63.7,86.0,4.4,63.7,False,,27.5
2026-09-25,01,M01,P68,45.4,82.2,2.9,45.4,False,,12.6
2026-09-25,01,M01,P69,40.0,76.5,,40.0,False,,13.6
2026-09-25,01,M01,P70,61.6,76.3,,61.6,False,,19.8
2026-09-25,01,M01,P71,42.8,82.4,5.3,42.8,False,,25.6
2026-09-25,01,M01,P72,51.6,81.6,5.2,51.6,False,,26.7
2026-09-25,01,M01,P73,42.2,70.1,5.6,42.2,False,,22.8
2026-09-25,01,M01,P74,54.0,85.7,,54.0,False,,15.2
2026-09-25,01,M01,P75,52.8,82.0,2.7,52.8,False,,22.9
2026-09-25,01,M01,P76,41.1,74.2,5.3,41.1,False,,23.4
2026-09-25,01,M01,P77,41.5,76.9,3.1,41.5,False,,17.7
2026-09-25,01,M01,P78,63.7,89.2,5.8,63.7,False,,11.1
2026-09-25,01,M01,P79,53.3,85.4,4.8,53.3,True,CRACK,19.3
2026-09-25,01,M01,P80,68.1,83.8,5.9,68.1,False,,14.8
2026-09-25,01,M01,P81,64.7,79.2,,64.7,False,,26.4
2026-09-25,01,M01,P82,52.8,72.3,3.7,52.8,False,,29.2
2026-09-25,01,M01,P83,67.6,72.5,4.5,67.6,False,,22.4
2026-09-25,01,M01,P84,52.9,80.0,3.4,52.9,False,,19.7
2026-09-25,01,M01,P85,67.1,84.3,2.8,67.1,False,,29.8
2026-09-25,01,M01,P86,46.7,74.9,2.2,46.7,False,,20.5
2026-09-25,01,M01,P87,45.3,72.6,5.4,45.3,True,CRACK,25.8
2026-09-25,01,M01,P88,40.3,75.9,3.7,40.3,False,,28.7
