timestamp,line_id,machine_id,product_id,cycle_time,temperature,pressure,production_time,defect,defect_type,energy_consuption
2026-09-30,01,M01,P0,45.5,86.8,2.7,45.5,False,,23.2
2026-09-30,01,M01,P1,63.0,72.5,2.1,63.0,False,,18.6
2026-09-30,01,M01,P2,48.1,80.6,,48.1,False,,29.3
2026-09-30,01,M01,P3,60.3,76.4,3.4,60.3,True,LOOSE,13.3
2026-09-30,01,M01,P4,41.4,74.4,3.7,41.4,False,,18.6
2026-09-30,01,M01,P5,52.1,87.6,5.7,52.1,False,,27.0
2026-09-30,01,M01,P6,51.7,79.9,2.1,51.7,False,,26.7
2026-09-30,01,M01,P7,69.6,70.4,2.5,69.6,False,,18.2
2026-09-30,01,M01,P8,55.7,73.0,2.7,55.7,False,,21.3
2026-09-30,01,M01,P9,69.9,89.0,4.6,69.9,False,,12.2
2026-09-30,01,M01,P10,67.3,89.1,4.5,67.3,False,,25.4
2026-09-30,01,M01,P11,66.6,72.2,6.0,66.6,False,,13.1
2026-09-30,01,M01,P12,46.1,82.6,4.0,46.1,False,,10.7
2026-09-30,01,M01,P13,61.6,78.9,3.1,61.6,False,,24.6
2026-09-30,01,M01,P14,46.6,83.9,4.9,46.6,False,,13.2
2026-09-30,01,M01,P15,44.2,87.3,3.1,44.2,True,WELDING,22.8
2026-09-30,01,M01,P16,65.5,88.6,4.2,65.5,True,CRACK,27.8
2026-09-30,01,M01,P17,41.6,86.4,5.0,41.6,False,,15.1
2026-09-30,01,M01,P18,58.8,71.0,3.6,58.8,True,CRACK,25.2
2026-09-30,01,M01,P19,65.2,81.0,3.8,65.2,False,,19.4
2026-09-30,01,M01,P20,64.9,72.3,4.2,64.9,True,PRESSURE,22.6
2026-09-30,01,M01,P21,55.6,81.7,,55.6,False,,14.7
2026-09-30,01,M01,P22,56.4,89.5,3.9,56.4,False,,19.3
2026-09-30,01,M01,P23,47.5,89.0,5.6,47.5,False,,17.0
2026-09-30,01,M01,P24,42.7,70.6,5.3,42.7,True,CRACK,18.3
2026-09-30,01,M01,P25,47.4,83.7,3.9,47.4,False,,10.9
2026-09-30,01,M01,P26,55.8,73.8,5.0,55.8,False,,14.8
2026-09-30,01,M01,P27,47.5,89.1,2.4,47.5,False,,26.8
2026-09-30,01,M01,P28,66.3,75.4,4.4,66.3,False,,21.9
2026-09-30,01,M01,P29,53.3,76.2,4.6,53.3,False,,25.9
2026-09-30,01,M01,P30,54.3,72.4,5.0,54.3,False,,11.2
2026-09-30,01,M01,P31,68.6,70.2,2.8,68.6,False,,11.0
2026-09-30,01,M01,P32,45.6,74.6,3.0,45.6,False,,20.2
2026-09-30,01,M01,P33,58.6,86.7,4.5,58.6,True,LOOSE,14.4
2026-09-30,01,M01,P34,60.9,70.7,2.4,60.9,False,,11.4
2026-09-30,01,M01,P35,67.5,88.0,3.8,67.5,False,,20.7
2026-09-30,01,M01,P36,58.2,72.0,2.1,58.2,False,,29.8
2026-09-30,01,M01,P37,52.4,76.8,3.8,52.4,False,,28.3
2026-09-30,01,M01,P38,41.3,74.8,2.6,41.3,True,CRACK,17.1
