timestamp,line_id,machine_id,product_id,cycle_time,temperature,pressure,production_time,defect,defect_type,energy_consuption
2026-09-27,01,M01,P0,61.1,77.5,4.3,61.1,False,,27.2
2026-09-27,01,M01,P1,63.6,79.3,4.3,63.6,False,,18.4
2026-09-27,01,M01,P2,69.2,75.6,5.4,69.2,False,,23.7
2026-09-27,01,M01,P3,57.1,82.1,5.4,57.1,False,,21.4
2026-09-27,01,M01,P4,50.8,80.2,3.3,50.8,False,,13.4
2026-09-27,01,M01,P5,63.1,80.9,5.4,63.1,False,,23.8
2026-09-27,01,M01,P6,55.0,84.5,3.5,55.0,False,,23.6
2026-09-27,01,M01,P7,65.3,76.0,4.8,65.3,False,,29.7
2026-09-27,01,M01,P8,53.1,75.4,2.9,53.1,False,,10.5
2026-09-27,01,M01,P9,48.0,72.3,4.5,48.0,False,,14.0
2026-09-27,01,M01,P10,40.4,77.9,3.6,40.4,False,,26.5
2026-09-27,01,M01,P11,40.4,81.8,2.2,40.4,False,,22.6
2026-09-27,01,M01,P12,44.5,84.1,5.0,44.5,False,,29.4
2026-09-27,01,M01,P13,65.6,72.1,4.4,65.6,False,,24.4
2026-09-27,01,M01,P14,53.9,80.1,4.8,53.9,False,,15.7
2026-09-27,01,M01,P15,57.5,81.6,2.6,57.5,False,,15.2
2026-09-27,01,M01,P16,46.5,87.2,3.4,46.5,False,,22.4
2026-09-27,01,M01,P17,51.8,88.5,3.0,51.8,False,,14.8
2026-09-27,01,M01,P18,67.8,77.6,3.5,67.8,False,,16.8
2026-09-27,01,M01,P19,52.8,84.0,2.4,52.8,False,,14.1
2026-09-27,01,M01,P20,48.0,86.7,5.2,48.0,False,,26.0
2026-09-27,01,M01,P21,63.3,82.0,5.0,63.3,False,,25.7
2026-09-27,01,M01,P22,54.7,73.1,3.9,54.7,False,,12.0
2026-09-27,01,M01,P23,49.0,79.7,2.7,49.0,False,,15.6
2026-09-27,01,M01,P24,43.2,86.5,2.2,43.2,False,,28.4
2026-09-27,01,M01,P25,59.2,88.7,5.9,59.2,False,,15.8
2026-09-27,01,M01,P26,46.2,84.9,2.5,46.2,True,CRACK,22.9
2026-09-27,01,M01,P27,61.8,82.2,5.2,61.8,False,,14.4
2026-09-27,01,M01,P28,59.1,77.3,3.3,59.1,False,,25.3
2026-09-27,01,M01,P29,46.0,80.7,2.2,46.0,False,,10.5
2026-09-27,01,M01,P30,45.9,89.6,3.2,45.9,False,,12.7
2026-09-27,01,M01,P31,68.0,80.5,3.7,68.0,False,,28.1
2026-09-27,01,M01,P32,47.0,80.6,5.7,47.0,False,,16.9
2026-09-27,01,M01,P33,68.9,81.7,4.6,68.9,False,,29.8
2026-09-27,01,M01,P34,64.9,71.2,3.0,64.9,False,,16.8
2026-09-27,01,M01,P35,60.7,78.4,5.9,60.7,False,,17.1
2026-09-27,01,M01,P36,60.1,81.3,5.6,60.1,False,,29.4
2026-09-27,01,M01,P37,59.8,85.1,2.1,59.8,True,PRESSURE,11.8
2026-09-27,01,M01,P38,60.6,70.2,3.2,60.6,False,,14.6
2026-09-27,01,M01,P39,51.4,73.6,5.1,51.4,False,,22.1
2026-09-27,01,M01,P40,49.0,81.9,6.0,49.0,False,,22.4
2026-09-27,01,M01,P41,59.3,86.4,4.9,59.3,False,,27.3
2026-09-27,01,M01,P42,43.1,77.8,2.4,43.1,False,,24.1
2026-09-27,01,M01,P43,41.0,86.1,2.2,41.0,False,,29.9
2026-09-27,01,M01,P44,47.1,72.1,2.2,47.1,False,,21.2
2026-09-27,01,M01,P45,56.2,78.9,,56.2,False,,28.6
2026-09-27,01,M01,P46,64.0,82.2,3.8,64.0,False,,29.3
2026-09-27,01,M01,P47,67.8,86.4,2.6,67.8,False,,23.2
2026-09-27,01,M01,P48,45.5,89.3,5.3,45.5,False,,13.3
2026-09-27,01,M01,P49,54.0,85.7,5.2,54.0,False,,28.9
2026-09-27,01,M01,P50,53.6,78.2,2.3,53.6,False,,15.4
