timestamp,line_id,machine_id,product_id,cycle_time,temperature,pressure,production_time,defect,defect_type,energy_consuption
2026-09-14,01,M01,P0,59.6,88.9,3.3,59.6,False,,11.0
2026-09-14,01,M01,P1,54.0,81.5,2.9,54.0,False,,22.6
2026-09-14,01,M01,P2,56.1,77.8,3.1,56.1,False,,18.9
2026-09-14,01,M01,P3,47.0,72.4,,47.0,False,,20.3
2026-09-14,01,M01,P4,45.8,88.3,5.7,45.8,False,,20.7
2026-09-14,01,M01,P5,59.2,78.7,4.9,59.2,False,,29.7
2026-09-14,01,M01,P6,55.4,79.2,4.7,55.4,True,LOOSE,21.8
2026-09-14,01,M01,P7,50.2,81.7,3.8,50.2,False,,18.8
2026-09-14,01,M01,P8,41.2,89.2,,41.2,False,,12.0
2026-09-14,01,M01,P9,52.6,84.5,2.2,52.6,False,,20.2
2026-09-14,01,M01,P10,64.8,76.8,,64.8,False,,23.1
2026-09-14,01,M01,P11,50.9,79.2,2.2,50.9,False,,12.9
2026-09-14,01,M01,P12,53.2,77.3,,53.2,False,,10.1
2026-09-14,01,M01,P13,57.2,86.0,3.2,57.2,False,,19.4
2026-09-14,01,M01,P14,59.1,72.2,3.6,59.1,False,,10.7
2026-09-14,01,M01,P15,63.4,70.7,3.8,63.4,False,,21.5
2026-09-14,01,M01,P16,44.4,88.4,3.7,44.4,False,,20.1
2026-09-14,01,M01,P17,42.2,76.8,,42.2,False,,27.0
2026-09-14,01,M01,P18,53.3,85.3,5.4,53.3,False,,20.9
2026-09-14,01,M01,P19,52.8,76.4,2.5,52.8,False,,24.3
2026-09-14,01,M01,P20,66.7,75.2,5.5,66.7,False,,28.2
2026-09-14,01,M01,P21,52.8,80.0,5.9,52.8,True,CRACK,28.2
2026-09-14,01,M01,P22,54.8,86.9,3.4,54.8,False,,11.5
2026-09-14,01,M01,P23,65.1,83.6,2.7,65.1,False,,22.3
2026-09-14,01,M01,P24,65.8,78.8,2.1,65.8,False,,16.3
2026-09-14,01,M01,P25,60.8,72.0,5.8,60.8,False,,28.3
2026-09-14,01,M01,P26,50.2,73.3,4.5,50.2,False,,29.8
2026-09-14,01,M01,P27,65.1,88.4,3.0,65.1,False,,16.2
2026-09-14,01,M01,P28,40.3,82.7,3.0,40.3,False,,16.4
2026-09-14,01,M01,P29,60.0,89.2,,60.0,False,,18.9
2026-09-14,01,M01,P30,52.6,74.7,3.8,52.6,False,,26.2
2026-09-14,01,M01,P31,65.0,78.5,3.0,65.0,False,,29.0
