timestamp,line_id,machine_id,product_id,cycle_time,temperature,pressure,production_time,defect,defect_type,energy_consuption
2026-09-7,01,M01,P0,60.1,75.8,,60.1,False,,18.7
2026-09-7,01,M01,P1,56.9,73.3,2.2,56.9,False,,11.0
2026-09-7,01,M01,P2,57.2,70.5,5.6,57.2,False,,27.2
2026-09-7,01,M01,P3,52.8,71.5,4.4,52.8,False,,24.4
2026-09-7,01,M01,P4,49.2,75.9,4.1,49.2,True,LOOSE,23.1
2026-09-7,01,M01,P5,62.6,85.3,3.8,62.6,False,,20.1
2026-09-7,01,M01,P6,52.0,82.6,3.0,52.0,False,,28.8
2026-09-7,01,M01,P7,55.8,82.1,5.6,55.8,True,PRESSURE,22.0
2026-09-7,01,M01,P8,64.3,88.5,4.3,64.3,False,,28.3
2026-09-7,01,M01,P9,48.2,75.2,5.1,48.2,True,CRACK,10.0
2026-09-7,01,M01,P10,40.3,89.9,4.4,40.3,False,,23.7
2026-09-7,01,M01,P11,69.1,70.5,5.1,69.1,False,,22.1
2026-09-7,01,M01,P12,47.5,70.8,,47.5,False,,24.6
2026-09-7,01,M01,P13,45.5,81.0,5.3,45.5,True,LOOSE,29.4
2026-09-7,01,M01,P14,64.1,71.0,3.3,64.1,True,PRESSURE,25.8
2026-09-7,01,M01,P15,49.9,87.5,3.2,49.9,False,,14.8
2026-09-7,01,M01,P16,43.1,75.7,4.9,43.1,True,LOOSE,16.6
2026-09-7,01,M01,P17,59.4,74.0,4.2,59.4,False,,27.0
2026-09-7,01,M01,P18,69.4,87.7,2.6,69.4,False,,10.5
2026-09-7,01,M01,P19,62.1,89.3,3.5,62.1,False,,23.8
2026-09-7,01,M01,P20,51.1,76.6,2.2,51.1,False,,24.8
2026-09-7,01,M01,P21,48.6,77.8,5.0,48.6,False,,22.5
2026-09-7,01,M01,P22,66.2,75.6,3.4,66.2,False,,26.5
2026-09-7,01,M01,P23,50.0,71.7,3.9,50.0,False,,24.5
2026-09-7,01,M01,P24,48.2,75.5,4.3,48.2,False,,21.0
2026-09-7,01,M01,P25,45.0,72.9,5.3,45.0,False,,29.0
2026-09-7,01,M01,P26,41.2,86.3,5.6,41.2,False,,15.2
2026-09-7,01,M01,P27,55.2,71.1,4.7,55.2,False,,29.7
2026-09-7,01,M01,P28,62.8,70.4,5.7,62.8,False,,27.2
2026-09-7,01,M01,P29,42.6,73.4,5.2,42.6,False,,18.5
2026-09-7,01,M01,P30,52.0,89.7,3.7,52.0,False,,23.2
2026-09-7,01,M01,P31,58.4,80.2,3.4,58.4,False,,28.5
2026-09-7,01,M01,P32,65.7,78.5,2.5,65.7,False,,19.5
2026-09-7,01,M01,P33,51.9,89.6,4.1,51.9,False,,23.4
2026-09-7,01,M01,P34,49.4,70.6,,49.4,False,,26.1
2026-09-7,01,M01,P35,51.5,88.3,3.6,51.5,False,,25.9
2026-09-7,01,M01,P36,62.4,87.2,4.6,62.4,True,PRESSURE,15.0
2026-09-7,01,M01,P37,44.6,71.7,4.5,44.6,False,,25.2
2026-09-7,01,M01,P38,41.2,76.3,4.5,41.2,True,WELDING,22.0
2026-09-7,01,M01,P39,43.0,84.6,3.6,43.0,False,,16.5
2026-09-7,01,M01,P40,58.2,71.8,4.7,58.2,False,,22.6
2026-09-7,01,M01,P41,66.4,76.8,4.0,66.4,False,,15.3
2026-09-7,01,M01,P42,64.4,86.0,5.1,64.4,False,,22.4
2026-09-7,01,M01,P43,52.0,83.7,,52.0,False,,26.9
2026-09-7,01,M01,P44,56.8,74.8,3.5,56.8,False,,26.5
2026-09-7,01,M01,P45,63.8,83.8,5.5,63.8,False,,14.7
2026-09-7,01,M01,P46,66.4,75.1,5.6,66.4,False,,25.5
