timestamp,line_id,machine_id,product_id,cycle_time,temperature,pressure,production_time,defect,defect_type,energy_consuption
2026-09-22,01,M01,P0,47.2,74.6,5.3,47.2,False,,28.1
2026-09-22,01,M01,P1,40.1,79.1,2.3,40.1,False,,26.2
2026-09-22,01,M01,P2,64.5,72.8,4.9,64.5,False,,24.7
2026-09-22,01,M01,P3,64.8,74.2,2.8,64.8,False,,23.7
2026-09-22,01,M01,P4,60.9,83.3,,60.9,False,,26.7
2026-09-22,01,M01,P5,64.0,71.7,2.3,64.0,False,,12.3
2026-09-22,01,M01,P6,40.9,82.7,4.1,40.9,False,,12.8
2026-09-22,01,M01,P7,44.2,86.7,,44.2,False,,19.9
2026-09-22,01,M01,P8,50.2,72.9,3.4,50.2,False,,12.3
2026-09-22,01,M01,P9,51.7,89.4,4.2,51.7,False,,21.2
2026-09-22,01,M01,P10,67.5,74.2,3.2,67.5,False,,25.4
2026-09-22,01,M01,P11,46.2,86.6,3.7,46.2,False,,14.8
2026-09-22,01,M01,P12,61.7,85.3,2.8,61.7,False,,26.4
2026-09-22,01,M01,P13,68.6,77.6,6.0,68.6,False,,28.1
2026-09-22,01,M01,P14,51.3,77.5,5.4,51.3,False,,19.0
2026-09-22,01,M01,P15,58.6,89.6,2.3,58.6,False,,24.9
2026-09-22,01,M01,P16,66.3,72.0,4.4,66.3,False,,22.0
2026-09-22,01,M01,P17,51.2,70.9,3.6,51.2,True,WELDING,26.6
2026-09-22,01,M01,P18,43.8,84.4,5.2,43.8,False,,20.0
2026-09-22,01,M01,P19,54.4,80.8,5.1,54.4,False,,27.6
2026-09-22,01,M01,P20,64.3,71.6,5.4,64.3,False,,24.9
2026-09-22,01,M01,P21,58.3,88.5,5.6,58.3,False,,24.7
2026-09-22,01,M01,P22,53.7,74.7,5.0,53.7,False,,14.6
2026-09-22,01,M01,P23,68.4,73.8,5.8,68.4,False,,16.8
2026-09-22,01,M01,P24,43.7,83.0,,43.7,False,,29.0
